text,created_at
"RT @zik_momo_: ジャンが言ってる｢歴史の教科書を読む女学生｣ってそういう存在がジャンにいるのかと思ったけど、人類を救った人物とその仲間として歴史の教科書に顔写真が載るときのためってことか！！！
#進撃の巨人最終回  #進撃の巨人",Fri Apr 09 10:51:07 +0000 2021
"RT @superOCreeta931: その巨人はいついかなる時代においても
自由を求めて進み続けた
自由のために戦った
名は

進撃の巨人 https://t.co/YdTc5zBxKW",Fri Apr 09 23:57:03 +0000 2021
【進撃の巨人】自由を知りたかった少年よ…さようなら 2021/04/18 22:58 https://t.co/afzVBYbpsP,Sun Apr 18 13:58:49 +0000 2021
"RT @nagoyatv_6ch: 今、アニメでしょ🤷🏻‍♂️プロが選ぶ！
日本アニメの歴史を変えたアニメ1️⃣4️⃣

🌜今夜 8:00
『#林修 の #今でしょ講座 2時間SP』
エヴァ・進撃・呪術廻戦・ドラえもん・プリキュア…アニメ制作会社やクリエーターが選んだ14作品を…",Tue Apr 13 07:27:49 +0000 2021
"RT @oricon_anime_: 調査兵団、阪神競馬場へ降り立つ―
『進撃の巨人』×競馬 #天皇賞(春)がコラボ

🌸「進撃の天皇賞(春)」4/19公開
https://t.co/26fC9ZMQfA

#進撃の巨人 @Umabi_Official https://t.co…",Mon Apr 19 13:20:30 +0000 2021
"阪神競馬場 #戦え天皇賞春の栄冠を奪え

天皇賞(春)の栄冠をかけた #進撃の巨人
調査兵団⚔マーレ軍との戦い、見事敵を駆逐！抽選で10名様に2021年天皇賞(春)の為だけにデザインした新立体機動装置リュックをプレゼント🎁
 https://t.co/TYlRpKWp7P",Mon Apr 19 05:00:08 +0000 2021
"RT @telasa_jp: 『#林修の今でしょ!講座 プロが選ぶ！日本のアニメの歴史を変えたスゴいアニメ14』
で登場した作品は #テラサ で配信中⚡️

https://t.co/tOWIzbtSGZ

#進撃の巨人
#呪術廻戦
ガールズ＆パンツァー #garupan

#…",Wed Apr 14 02:34:24 +0000 2021
【歴史的城塞都市カルカソンヌ（フランス）】 紀元前６世紀から２５００年以上の歴史がある。 長い歴史の中の改修によりこの形になった。 三重の厚い城壁に囲まれていて、敵の侵入を拒んでいる。 漫画「進撃の巨人」の街のモチーフになった。 https://t.co/kd0rXuTQp4,Wed Apr 14 02:34:25 +0000 2021
"RT @livedoornews: 【お疲れ様でした】『進撃の巨人』完結、連載11年半に幕
https://t.co/hl2cFt0X0d

2009年9月の連載スタートから約11年半(11年7ヶ月)の歴史に幕を下ろした。コミックス最終34巻は特装版含め6月9日に発売される。…",Thu Apr 08 16:42:12 +0000 2021
"RT @kazuyafuziki: 「巨人族に二人ががりで溺愛されている俺は淫乱天使さまらしいです」155話更新しました！

BL異世界トリップエロエロファンタジー。総受けです。
抱かれた後がまた長い

https://t.co/yKeRSteVKB #アルファポリス",Sun Apr 11 07:09:24 +0000 2021
"RT @shingeki__kun: 日本のアニメの歴史を変えたスゴいアニメ

アクション作画

｢進撃の巨人｣  伝説の1カット18秒 https://t.co/ikjJq9D31l",Tue Apr 13 23:44:51 +0000 2021
"RT @shingeki__kun: 日本のアニメの歴史を変えたスゴいアニメ

アクション作画

｢進撃の巨人｣  伝説の1カット18秒 https://t.co/ikjJq9D31l",Tue Apr 13 23:46:02 +0000 2021
"RT @superOCreeta931: その巨人はいついかなる時代においても
自由を求めて進み続けた
自由のために戦った
名は

進撃の巨人 https://t.co/YdTc5zBxKW",Sun Apr 18 09:54:24 +0000 2021
@VIPER_oniheikou 巨人ファンですが野球ファンとして納得出来ないです😅,Tue Apr 06 11:46:26 +0000 2021
"レフスタの阪神集団に巨人ファンいるのほんと草

勇者かよwww",Tue Apr 20 10:51:42 +0000 2021
"@nikkansports 開幕からこんなに調子がいいタイガースって久々だよね
交流戦が終わった段階で一騎討ちになってるかもしれないな
#巨人ファン",Sun Apr 18 09:26:04 +0000 2021
"RT @MorinagaIce: 🗿#進撃の巨人 ×#パキシエル がコラボ🗿
4月上旬より進撃の巨人コラボパッケージが発売！

⚔「当たり調査兵団キャンペーン」実施中⚔
アイスの棒に巨人が出たらオリジナルQUOカードが必ずもらえる!
キミも調査兵団の一員になろう！

応募締切は…",Mon Apr 05 04:29:59 +0000 2021
"ライブ配信中2

15:05~
「ラッキープール」
「タグ回収」
「お話しよ〜う」

15:06~
「アンラッキープール」
「ナイトプール♡」

15:17~
「BOTでもハートくれるのよー」
「、」

#ポコチャ x 巨人ファン
https://t.co/UAabgwaUB9",Mon Apr 12 06:22:44 +0000 2021
RT @uma_Reiner: 天皇賞（春）×進撃の巨人がコラボ　調査兵団が阪神競馬場へ　渋谷すばる新曲書き下ろしSP動画も | ORICON NEWS https://t.co/EZZhQHAjII https://t.co/2ndvu8bZhh,Sun Apr 18 13:04:21 +0000 2021
"RT @amasehimika147: コード237「猛進撃する神の軍隊」

コード238「激動の（大災害の）一日が過ぎ去った翌日の昼下がり、シマ模様をしたネコが、人の姿の見えない空き地で日向ぼっこをしながら大きく伸びをする」（解放軍による首都攻略が完了する）",Mon Apr 19 14:48:19 +0000 2021
"@murrhauser 日帝残滓の徹底排除を非難する韓国人は韓国に対する愛が足りない😒

「進撃の巨人ガー」
とか
「鬼滅の刃ガー」
とか喚いている場合ぢゃないですぞ😏

もっと気合入れてやれや👹",Sat Apr 10 16:59:04 +0000 2021
"RT @sato334TM: @hochi_giants 阪神ファンとしても謎。
これは巨人ファン怒りますわ💢
ここまできたなら最後まで。。とにかく怪我人なく終われたのは良き",Tue Apr 06 12:58:10 +0000 2021
"RT @MorinagaIce: 🗿#進撃の巨人 ×#パキシエル がコラボ🗿
4月上旬より進撃の巨人コラボパッケージが発売！

⚔「当たり調査兵団キャンペーン」実施中⚔
アイスの棒に巨人が出たらオリジナルQUOカードが必ずもらえる!
キミも調査兵団の一員になろう！

応募締切は…",Tue Apr 06 18:19:41 +0000 2021
【進撃の巨人】自由を知りたかった少年よ…さようなら 2021/04/10 07:55 https://t.co/lkUMY0YNu1,Fri Apr 09 22:55:12 +0000 2021
"RT @nijimen: 描き下ろしの幸せ家族感やばい

「進撃の巨人」×「パキシエル」コラボパッケージ発売🍫
描き下ろしQUOカードが貰える“当たり調査兵団キャンペーン”実施
https://t.co/UuFnyIxIky https://t.co/1EwNOsUS7c",Mon Apr 05 10:04:43 +0000 2021
"RT @livedoornews: 【9日完結】『進撃の巨人』担当編集者が語るヒットの理由「巻を追うごとに面白さの質が違ってくる」
https://t.co/AnskSmKdvh

初期はおぞましさやインパクト、その後はサスペンスや政治などの要素もあり、世の中のことをすべて描い…",Wed Apr 07 05:48:29 +0000 2021
RT @uma_Reiner: 天皇賞（春）×進撃の巨人がコラボ　調査兵団が阪神競馬場へ　渋谷すばる新曲書き下ろしSP動画も | ORICON NEWS https://t.co/EZZhQHAjII https://t.co/2ndvu8bZhh,Sun Apr 18 15:51:06 +0000 2021
RT @uma_Reiner: 天皇賞（春）×進撃の巨人がコラボ　調査兵団が阪神競馬場へ　渋谷すばる新曲書き下ろしSP動画も | ORICON NEWS https://t.co/EZZhQHAjII https://t.co/2ndvu8bZhh,Sun Apr 18 15:51:53 +0000 2021
"RT @TIOffoa1Iny67ll: 韓国「進撃の巨人」を批判
韓国が「進撃の巨人」を""帝国主義の美化""と批判。本日発売の最終話に「私達のために虐殺者になってくれてありがとう」というセリフがあり、日本が""日本を戦犯と批判する国""に復讐することを肯定･称賛する内容だと指摘。…",Fri Apr 09 10:24:16 +0000 2021
"RT @MorinagaIce: 🗿#進撃の巨人 ×#パキシエル がコラボ🗿
4月上旬より進撃の巨人コラボパッケージが発売！

⚔「当たり調査兵団キャンペーン」実施中⚔
アイスの棒に巨人が出たらオリジナルQUOカードが必ずもらえる!
キミも調査兵団の一員になろう！

応募締切は…",Fri Apr 09 10:25:05 +0000 2021
"RT @Anime_ABEMA: 『#進撃の巨人』ついに完結！

原作最終回を読んだ皆さん
巨人をめぐるエレンの物語を
見返しませんか⚔️？

今日からABEMAで3週連続
Season 1〜Season 3を
一 挙 無 料 配 信 🎬

さらに #ABEMA進撃調査兵団 が…",Thu Apr 08 15:08:27 +0000 2021
"RT @livedoornews: 【お疲れ様でした】『進撃の巨人』完結、連載11年半に幕
https://t.co/hl2cFt0X0d

2009年9月の連載スタートから約11年半(11年7ヶ月)の歴史に幕を下ろした。コミックス最終34巻は特装版含め6月9日に発売される。…",Thu Apr 08 16:21:19 +0000 2021
"RT @livedoornews: 【お疲れ様でした】『進撃の巨人』完結、連載11年半に幕
https://t.co/hl2cFt0X0d

2009年9月の連載スタートから約11年半(11年7ヶ月)の歴史に幕を下ろした。コミックス最終34巻は特装版含め6月9日に発売される。…",Thu Apr 08 16:21:45 +0000 2021
"RT @livedoornews: 【お疲れ様でした】『進撃の巨人』完結、連載11年半に幕
https://t.co/hl2cFt0X0d

2009年9月の連載スタートから約11年半(11年7ヶ月)の歴史に幕を下ろした。コミックス最終34巻は特装版含め6月9日に発売される。…",Thu Apr 08 16:21:47 +0000 2021
"RT @livedoornews: 【お疲れ様でした】『進撃の巨人』完結、連載11年半に幕
https://t.co/hl2cFt0X0d

2009年9月の連載スタートから約11年半(11年7ヶ月)の歴史に幕を下ろした。コミックス最終34巻は特装版含め6月9日に発売される。…",Thu Apr 08 16:22:59 +0000 2021
"RT @IUWAYASUSI: 【拡散希望】ゴッドレス・ワールズ・ファンタジア 第4章 光の討魔団と破壊の巨人
本日更新予定！　闇に呑まれて正気を失ったケビンとバトル！　果たしてアリシア達は彼を戻す事が出来るのか？！
https://t.co/y14xU2eeHe",Mon Apr 12 08:25:09 +0000 2021
"ポーカーフェイスの巨人キラー！！！能見篤史投手！！阪神タイガース！ピッチング集‼︎ https://t.co/Tc1Fp2f8ei YouTubeより

#能見篤史　#オリックス　#阪神タイガース　#プロ野球ファンと繋がりたい… https://t.co/KQrGSfWzAq",Tue Apr 06 13:44:50 +0000 2021
RT @mainichi: 東京ドームなどを爆破するとのメールを送ったとして、43歳容疑者が逮捕されました。ソフトバンクのファンで「一番盛り上がる日本シリーズで巨人が簡単に負けてしまうのがつまらなかった」と供述しているとのことです。https://t.co/CDfaibP1Yw,Thu Apr 15 08:28:58 +0000 2021
"MXでも田中敦子さんの次回予告が聞けるのは嬉しいが、もしかして妖荼黎もブラックホールから這い上がってくるんじゃないかな。このオールスター総進撃展開見てると充分にあり得そうな気がしてくる。
#サンファン",Sat Apr 10 14:50:33 +0000 2021
"福岡の巨人
エセ韓国
サンボル",Tue Apr 06 07:49:04 +0000 2021
最終回後の進撃の巨人世界、巨人の存在が証明できないから地ならし含めて後の歴史書でどう書かれるのか難しい問題,Sat Apr 10 12:51:38 +0000 2021
"RT @oricon_anime_: 【📺今夜20:00】林修の今でしょ！講座

『進撃の巨人』""伝説の18秒""『呪術廻戦』カメラワークの秘密『プリキュア』原画マンの超絶技巧…アニメの歴史変えた作品紹介

＼✍🏻スゴ腕クリエイター陣集結！／
キスマイ・宮田俊哉「創造神の集まり」…",Tue Apr 13 11:56:34 +0000 2021
"こういう感じのロシア美人、ウラジオストクに行くと無茶苦茶居て、韓国製払下げのボロバスにすし詰めになって乗っている。
#進撃の巨人 https://t.co/ato3VOvy71",Sun Apr 11 02:05:11 +0000 2021
"RT @shingeki__kun: 日本のアニメの歴史を変えたスゴいアニメ

アクション作画

｢進撃の巨人｣  伝説の1カット18秒 https://t.co/ikjJq9D31l",Wed Apr 14 04:40:07 +0000 2021
"RT @jumandekirukana: #10万円でできるかな
4/12(月)3時間SP！

宮田さんだけでなく
キスマイメンバー内にも
ファンが多い進撃の巨人から
#梶裕貴 さん
#石川由依 さん

宮田さんの師匠
#浪川大輔 さん

宮田さんがプライベートで
ライブを見に…",Sat Apr 10 16:32:07 +0000 2021
RT @AOTsabao: 人妻女王同期美少女の公文書の匂いをかぐライナーまじでキモイんだけど() 最初期の「兵士」を想起させるこの行動があの頃の彼もまた嘘偽りない本当のライナーだったんだなあと思わせて泣けるしやっぱキモいわ,Thu Apr 08 16:00:53 +0000 2021
"おはようございます！
今日から豆イベントですね！！！！
初めてでワクワクです🤣

アズールおいでませ願掛けとして
待ち受け仕様の村人と巨人を作ってみました。

#ツイステファンアート
#twstファンアート https://t.co/4LEXeaS61W",Mon Apr 19 22:35:56 +0000 2021
"巨人以外に勝った試合は阪神に対する良いコメントを見て、良い気持ちを共有するけど
巨人に勝った時は巨人ファンのコメントを見た方が気持ちいい。こいつらうまくいってないやんってなる。
#阪神ファンと繋がりたい 
#伝統の一戦 https://t.co/6VEPh07pOW",Tue Apr 20 14:22:12 +0000 2021
"RT @royalpark_yok: ／
1 日2 室限定「進撃の巨人」コラボルームを販売いたします！
＼

≪調査兵団の一員となって、巨人を駆逐しろ！≫をテーマに、部屋には襲ってくる巨人に立ち向かうエレンやリヴァイが。
さらに、オリジナルグッズやコラボメニューのルームサービス…",Tue Apr 20 14:22:16 +0000 2021
"RT @livedoornews: 【お疲れ様でした】『進撃の巨人』完結、連載11年半に幕
https://t.co/hl2cFt0X0d

2009年9月の連載スタートから約11年半(11年7ヶ月)の歴史に幕を下ろした。コミックス最終34巻は特装版含め6月9日に発売される。…",Thu Apr 08 16:58:42 +0000 2021
よくよく考えれば『進撃の巨人』では序盤から鳥が自由の象徴として描かれていたわけだけど、120話とか130話とかの千々に砕けた記憶の中には”上空からの視点”や群鳥がいくつも散らばっていたし、マーレ編突入時のファルコの上にいた鳥や連合… https://t.co/weIfeydmKy,Thu Apr 08 16:58:58 +0000 2021
"巨人ファンと横浜ファンがまた喧嘩してるのか
もっとやれ",Mon Apr 19 04:13:36 +0000 2021
"子供の頃はジャイアンツファン
原選手の大ファンでした😊
＃巨人 https://t.co/X1J5F9UJqY",Thu Apr 08 03:00:01 +0000 2021
"RT @treevillage_ani: ✨告知✨
【#進撃の巨人】
／
ポップアップショップ＆コラボカフェ開催決定‼
『開催期間　2021年4月23日(金)～6月4日(金)』
＼
ツリービレッジ限定、調査兵団による前夜祭の新規デザインのオリジナルグッズの販売や、カフェメニュー…",Thu Apr 08 08:32:25 +0000 2021
"RT @MorinagaIce: 🗿#進撃の巨人 ×#パキシエル がコラボ🗿
4月上旬より進撃の巨人コラボパッケージが発売！

⚔「当たり調査兵団キャンペーン」実施中⚔
アイスの棒に巨人が出たらオリジナルQUOカードが必ずもらえる!
キミも調査兵団の一員になろう！

応募締切は…",Fri Apr 16 07:51:45 +0000 2021
"阪神競馬場 #戦え天皇賞春の栄冠を奪え

天皇賞(春)の栄冠をかけた #進撃の巨人
調査兵団⚔マーレ軍との戦い、見事敵を駆逐！抽選で10名様に2021年天皇賞(春)の為だけにデザインした新立体機動装置リュックをプレゼント🎁
 https://t.co/p6GRzAkouy",Tue Apr 20 04:41:05 +0000 2021
朝から、それ行けカープ歌うテンション高めの巨人ファン…✋,Sun Apr 11 01:19:31 +0000 2021
"RT @shingeki__kun: 日本のアニメの歴史を変えたスゴいアニメ

アクション作画

｢進撃の巨人｣  伝説の1カット18秒 https://t.co/ikjJq9D31l",Tue Apr 13 22:59:29 +0000 2021
RT @chukoshinsho: 1914年4月16日、大隈重信が第二次内閣を組織しました。彼は76歳でしたが、首相と内相を兼務。この内閣について、報知新聞は「前内閣に比べれば完全な政党内閣に数歩進めた」と評しました。「巨人」と呼ばれた政治家の生涯については、伊藤之雄著『大隈…,Thu Apr 15 15:42:45 +0000 2021
"そしてコミケで進撃コスをするスタッフたちを見てコスプレにも興味を持ち、中野の衣装やさんをうろうろしてるうちについ調査兵団セットを買ってしまった…
mixiで集められてたオフ会にも足しげく参加し、そこで意気投合した人たちとリヴァイ誕… https://t.co/oF8xQxscES",Thu Apr 08 16:54:03 +0000 2021
@hochi_giants 阪神ファンやし勝ってたから言えることやけど5回の時点で切れたと思う そしたら巨人は中継ぎ温存できたし… まぁグラウンドの状況はそこにおる人にしかわからんからあれやけど,Tue Apr 06 13:21:00 +0000 2021
"RT @livedoornews: 【容疑認める】東京ドーム爆破予告容疑、SBファンの男逮捕
https://t.co/Y71BmoyVtI

男はソフトバンクファンで、「一番盛り上がる日本シリーズで巨人が簡単に負けてしまうのがつまらなかった」「怒りに任せて送ってしまった」など…",Thu Apr 15 08:59:27 +0000 2021
RT @Subaru_AOTK: (NSFW)ロードワークの途中で多目的トイレでおせっせする「あなた」と先輩のファンアートです https://t.co/MaXpTD2R4I,Wed Apr 14 19:54:22 +0000 2021
"RT @shingeki__kun: 日本のアニメの歴史を変えたスゴいアニメ

アクション作画

｢進撃の巨人｣  伝説の1カット18秒 https://t.co/ikjJq9D31l",Wed Apr 14 02:35:35 +0000 2021
"RT @jwwb9l9: もうすぐ最終回 進撃の巨人 
なので架空の兵士で遊ぶ。。
調査兵団所属トモヤス・アッカーマン
アッカーマン一族で攻撃能力は高いが、大酒飲みなのでリヴァイ班にいたらジークの脊髄入りワインを絶対飲む(危なかった） https://t.co/BmNDiqBA…",Mon Apr 05 03:47:52 +0000 2021
RT @IMOU_to: 進撃のリヴァイとどうぶつの森のおくたろうが大好きな友人宛に描いたファンアートです https://t.co/J2eABhZtWq,Mon Apr 12 16:31:43 +0000 2021
"RT @shingeki__kun: 日本のアニメの歴史を変えたスゴいアニメ

アクション作画

｢進撃の巨人｣  伝説の1カット18秒 https://t.co/ikjJq9D31l",Wed Apr 14 04:05:15 +0000 2021
@massantoiunano よく昔は「今日阪神勝った？」って居酒屋で聞かれたけどおととし行った石川県の温泉旅館では「今日巨人勝った？」って聞かれた。地域差やね。ちなみにどこファンってのはないけど強いて言うなら巨人というか江川好き。,Tue Apr 20 14:46:53 +0000 2021
"RT @shingeki__kun: 日本のアニメの歴史を変えたスゴいアニメ

アクション作画

｢進撃の巨人｣  伝説の1カット18秒 https://t.co/ikjJq9D31l",Wed Apr 14 02:54:46 +0000 2021
"RT @shingeki__kun: 日本のアニメの歴史を変えたスゴいアニメ

アクション作画

｢進撃の巨人｣  伝説の1カット18秒 https://t.co/ikjJq9D31l",Tue Apr 13 23:48:13 +0000 2021
"RT @shingeki__kun: 日本のアニメの歴史を変えたスゴいアニメ

アクション作画

｢進撃の巨人｣  伝説の1カット18秒 https://t.co/ikjJq9D31l",Tue Apr 13 20:28:26 +0000 2021
"木浪もええ選手やと思うけど、やはりエラーをするのがなぁ。

そらどんな選手もエラーはあるけど、頻度がな。

中野って現状では守備に難はなさそうやし、打撃が明らかに凄い。

イケメン枠とかいうほんと男前は得するのうの木浪さん。

ま、こんな事言ってるけど俺巨人ファンです。",Sun Apr 11 14:01:17 +0000 2021
エレン背負い過ぎてて辛い。虐殺は駄目、例えどんな理由があっても。でもやらなきゃ、愛する人たちは残酷な世界に殺される。巨人の力が在る限り。ミカサが自分を殺してくれれば巨人の力は消える。そんなの嫌だし、自分が虐殺の道を進まなきゃそれは叶わない。やりたくない。でもみんなが死ぬのも嫌だ。,Sun Apr 11 14:01:55 +0000 2021
"【巨人】７回終了時に突然降雨コールド…２―６で敗れ、原監督は両手を挙げて審判団に確認（スポーツ報知） https://t.co/4Jz69gNfiO 

おお、ファンの皆さんのご意見‼️
マンボー絡みともとれますなぁ、確かに。",Tue Apr 06 11:48:34 +0000 2021
"RT @superOCreeta931: その巨人はいついかなる時代においても
自由を求めて進み続けた
自由のために戦った
名は

進撃の巨人 https://t.co/YdTc5zBxKW",Sat Apr 10 09:40:32 +0000 2021
"@simasima_30k そこ、重要ですよね！
日本の進撃の巨人のファンの方に届かないとです！

便乗なんてとんでもないです！
今日はYAMANAIAMEが降る前にお祝いセット買いに行かなきゃですね😆",Sun Apr 04 01:02:49 +0000 2021
"RT @_lllol: #エレン・イェーガー生誕祭
#エレン生誕祭2021
#aot #AttackOnTitan #進撃の巨人 
自由を知りたかった少年、いつか自由を手に入れられますように、お誕生日おめでとう https://t.co/CHzIzUFyjl",Tue Apr 20 14:42:02 +0000 2021
"疲労出撃は平和である　自由はオリョクルである　大破進撃は力である
元ネタ：ジョージ・オーウェル「1984年」 ##艦これ",Tue Apr 13 23:15:10 +0000 2021
RT @igtos: Revo「進撃がこの先どうなるのかとか結末はどうなるのかとか諫山先生に聞きたいけど、それを知った上で歌詞を書いてしまうと、聞く側がネタバレが入ってるんじゃないかと邪な気持ちになってしまうのであえて先生には何も聞かずに知らない状態でファン代表として関わってる…,Thu Apr 08 16:29:56 +0000 2021
"RT @hekiraan2: 進撃読者にRevoという別マガ創刊号から読んでる進撃ファンの作った進撃の曲全部聴いてほしい
サブスク
▶️『自由への進撃』   https://t.co/Hr4dUi73X9
 
▶️『進撃の軌跡』   https://t.co/QZbesD9wP…",Thu Apr 08 16:30:00 +0000 2021
"RT @livedoornews: 【お疲れ様でした】『進撃の巨人』完結、連載11年半に幕
https://t.co/hl2cFt0X0d

2009年9月の連載スタートから約11年半(11年7ヶ月)の歴史に幕を下ろした。コミックス最終34巻は特装版含め6月9日に発売される。…",Thu Apr 08 16:30:01 +0000 2021
"RT @livedoornews: 【お疲れ様でした】『進撃の巨人』完結、連載11年半に幕
https://t.co/hl2cFt0X0d

2009年9月の連載スタートから約11年半(11年7ヶ月)の歴史に幕を下ろした。コミックス最終34巻は特装版含め6月9日に発売される。…",Thu Apr 08 16:30:33 +0000 2021
"RT @livedoornews: 【お疲れ様でした】『進撃の巨人』完結、連載11年半に幕
https://t.co/hl2cFt0X0d

2009年9月の連載スタートから約11年半(11年7ヶ月)の歴史に幕を下ろした。コミックス最終34巻は特装版含め6月9日に発売される。…",Thu Apr 08 16:34:10 +0000 2021
"RT @MorinagaIce: 🗿#進撃の巨人 ×#パキシエル がコラボ🗿
4月上旬より進撃の巨人コラボパッケージが発売！

⚔「当たり調査兵団キャンペーン」実施中⚔
アイスの棒に巨人が出たらオリジナルQUOカードが必ずもらえる!
キミも調査兵団の一員になろう！

応募締切は…",Sat Apr 10 16:22:53 +0000 2021
赤星さんて巨人ファンなのよね…,Tue Apr 20 10:25:53 +0000 2021
"RT @livedoornews: 【お疲れ様でした】『進撃の巨人』完結、連載11年半に幕
https://t.co/hl2cFt0X0d

2009年9月の連載スタートから約11年半(11年7ヶ月)の歴史に幕を下ろした。コミックス最終34巻は特装版含め6月9日に発売される。…",Thu Apr 08 16:23:43 +0000 2021
"白夜からファンになって、私は全国をいろいろまわる仕事をしてるんですが年齢の離れた人たちとも進撃きっかけで打ち解けられたりして良い作品は「壁の向こう側」に連れて行ってくれるんだなと感じてました
#進撃と私",Thu Apr 08 16:24:04 +0000 2021
"RT @livedoornews: 【お疲れ様でした】『進撃の巨人』完結、連載11年半に幕
https://t.co/hl2cFt0X0d

2009年9月の連載スタートから約11年半(11年7ヶ月)の歴史に幕を下ろした。コミックス最終34巻は特装版含め6月9日に発売される。…",Thu Apr 08 16:24:29 +0000 2021
"RT @livedoornews: 【お疲れ様でした】『進撃の巨人』完結、連載11年半に幕
https://t.co/hl2cFt0X0d

2009年9月の連載スタートから約11年半(11年7ヶ月)の歴史に幕を下ろした。コミックス最終34巻は特装版含め6月9日に発売される。…",Thu Apr 08 16:24:53 +0000 2021
"RT @superOCreeta931: その巨人はいついかなる時代においても
自由を求めて進み続けた
自由のために戦った
名は

進撃の巨人 https://t.co/YdTc5zBxKW",Sat Apr 10 02:22:59 +0000 2021
"RT @shingeki__kun: 日本のアニメの歴史を変えたスゴいアニメ

アクション作画

｢進撃の巨人｣  伝説の1カット18秒 https://t.co/ikjJq9D31l",Tue Apr 13 23:20:18 +0000 2021
H野は、阪神ファンのため巨人の文房具などを使っていると激怒の対象となる(嘘)　「だぁオラ！(笑)」＋ﾆﾔﾆﾔｱｺﾞｽﾘｽﾘの対象になる。 #ビクトリアアカデミーあるある,Tue Apr 13 23:23:04 +0000 2021
"RT @livedoornews: 1000RT：【9日完結】『進撃の巨人』担当編集者が語るヒットの理由「巻を追うごとに面白さの質が違ってくる」
https://t.co/AnskSmKdvh

初期はおぞましさやインパクト、その後はサスペンスや政治などの要素もあり、世の中のこ…",Wed Apr 07 09:41:39 +0000 2021
"RT @Akikun1124: 発売されたばかりの最新話を容赦なく転載しネタバレをする進撃ファン
#進撃の巨人最終回 https://t.co/Ouo2QHjDVt",Fri Apr 09 07:09:20 +0000 2021
"RT @YahooNewsTopics: 【進撃の巨人が完結 連載11年半】
https://t.co/NQgogh0oHi

人気漫画「進撃の巨人」が、9日発売の「別冊少年マガジン」で最終回（139話）を迎え、連載スタートから約11年半の歴史に幕を下ろした。編集部は「応援して…",Thu Apr 08 16:03:17 +0000 2021
RT @AOTsabao: 人妻女王同期美少女の公文書の匂いをかぐライナーまじでキモイんだけど() 最初期の「兵士」を想起させるこの行動があの頃の彼もまた嘘偽りない本当のライナーだったんだなあと思わせて泣けるしやっぱキモいわ,Thu Apr 08 16:04:24 +0000 2021
"日テレのやつ邪魔すぎるんだけど
巨人ファンもなんとも思わないの？",Tue Apr 20 10:35:36 +0000 2021
この騒ぎが徐々に沈静化していって、人々が進撃の話をしなくなっていって、そうしてしみじみ「ああ、ほんとうに終わったんだな」って気持ちになるのでしょう…創作物のファンダムに終わりまで首突っ込んだのはじめてかもしれない、この歳ではじめて知ることがまだまだある…,Sun Apr 11 14:24:46 +0000 2021
"RT @treevillage_ani: ✨告知✨
【#進撃の巨人】
／
ポップアップショップ＆コラボカフェ開催決定‼
『開催期間　2021年4月23日(金)～6月4日(金)』
＼
ツリービレッジ限定、調査兵団による前夜祭の新規デザインのオリジナルグッズの販売や、カフェメニュー…",Thu Apr 08 08:58:59 +0000 2021
"RT @MorinagaIce: 🗿#進撃の巨人 ×#パキシエル がコラボ🗿
4月上旬より進撃の巨人コラボパッケージが発売！

⚔「当たり調査兵団キャンペーン」実施中⚔
アイスの棒に巨人が出たらオリジナルQUOカードが必ずもらえる!
キミも調査兵団の一員になろう！

応募締切は…",Mon Apr 05 11:32:56 +0000 2021
"RT @Queen_Shuffle: 進撃のなめこ ＠1021Chapio2様よりご寄稿頂きました私の肖像画

｢ランス・オン・アージェントの軌跡｣

銀の槍を一振りした時、そこに現れた水色の軌跡。
邪悪なる敵を浄化せし水のご加護をその槍に。

#ファンタジー
#創作クラスタさ…",Thu Apr 08 08:34:42 +0000 2021
進撃最終回とりあえず買っておいてアニメの最終回終わったら読みたいな〜とか浅はかな考えで本屋さん寄ったら消えていた。11年半ファンを巻き込み続けた作品やもんな〜そりゃあファンからしたら感銘深いだろうな🥲悲しいよりもすごい！が勝った,Fri Apr 09 10:08:12 +0000 2021
"RT @tree932174: 人気漫画『進撃の巨人』が、9日発売の『別冊少年マガジン』5月号で最終回（139話）を迎え、2009年9月の連載スタートから約11年半（11年7ヶ月）の歴史に幕を下ろした。

4/8±1天球図
コード328「有名人気漫画」

4/9日運
コード15…",Fri Apr 09 10:08:46 +0000 2021
"RT @oricon_anime_: 【📺今夜20:00】林修の今でしょ！講座

『進撃の巨人』""伝説の18秒""『呪術廻戦』カメラワークの秘密『プリキュア』原画マンの超絶技巧…アニメの歴史変えた作品紹介

＼✍🏻スゴ腕クリエイター陣集結！／
キスマイ・宮田俊哉「創造神の集まり」…",Tue Apr 13 11:43:23 +0000 2021
"RT @oricon_anime_: 【📺今夜20:00】林修の今でしょ！講座

『進撃の巨人』""伝説の18秒""『呪術廻戦』カメラワークの秘密『プリキュア』原画マンの超絶技巧…アニメの歴史変えた作品紹介

＼✍🏻スゴ腕クリエイター陣集結！／
キスマイ・宮田俊哉「創造神の集まり」…",Tue Apr 13 11:43:26 +0000 2021
RT @uma_Reiner: 天皇賞（春）×進撃の巨人がコラボ　調査兵団が阪神競馬場へ　渋谷すばる新曲書き下ろしSP動画も | ORICON NEWS https://t.co/EZZhQHAjII https://t.co/2ndvu8bZhh,Mon Apr 19 04:16:31 +0000 2021
